Name,Tag,Reef,Trip,Depth,Latitude,Longitude,Death,Death_date_left,Death_date_right,Residents,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Fish deaths count,Death in Rank 1 or 2,Recruitment,Area_1,Area_2,Area_3,Bleaching,Expansion score,Number of clutches laid per month,Notes
RB253_Trip2,RB253,First Reef North,2,5.7,-5.43058333,150.0926,No,,,2,RB253_A,RB253_B,,,,1,Yes,0,344.261,352.968,248.396,Yes,0.714,0,
RB254_Trip2,RB254,First Reef North,2,5.6,-5.43055,150.09255,No,,,2,RB254_A,RB254_B,,,,2,Yes,0,842.368,553.04,122.703,No,0.857,0,
RB255_Trip2,RB255,First Reef North,2,7.5,-5.43046667,150.09265,No,,,3,RB255_A,RB255_B,RB255_C,,,0,No,1,829.217,705.283,869.499,Yes,1,0,
RB256_Trip2,RB256,First Reef North,2,9.8,-5.43058333,150.0926833,No,,,2,RB256_A,RB256_B,,,,1,Yes,0,366.966,299.527,443.505,Yes,0.857,0,
RB257_Trip2,RB257,First Reef North,2,8.4,-5.4305,150.0926667,No,,,2,RB257_A,RB257_B,,,,0,No,0,671.366,713.615,999.528,No,1,0,
RB258_Trip2,RB258,First Reef North,2,7.2,-5.43043333,150.0926667,No,,,2,RB258_A,RB258_B,,,,1,Yes,0,452.885,426.438,455.57,Yes,0.714,0,
RB259_Trip2,RB259,First Reef North,2,14.7,-5.43026667,150.0927833,No,,,2,RB259_A,RB259_B,,,,1,Yes,0,1305.92,91.967,1751.44,No,0.857,0,
RB260_Trip2,RB260,First Reef North,2,13,-5.43023333,150.0927667,No,,,3,RB260_A,RB260_B,RB260_C,,,0,No,0,1781.09,312.002,1887.01,No,0.571,0,
RB261_Trip2,RB261,First Reef North,2,11.3,-5.4301,150.0927167,No,,,3,RB261_B,RB261_C,RB261_D,,,0,No,1,2743.58,94.285,1566.73,Yes,0.857,0,
RB262_Trip2,RB262,First Reef North,2,8.4,-5.43013333,150.09265,No,,,2,RB262_A,RB262_B,,,,1,Yes,0,813.131,399.52,346.219,Yes,0.714,0,
RB263_Trip2,RB263,First Reef North,2,8.1,-5.43001667,150.0925167,No,,,4,RB263_A,RB263_B,RB263_C,RB263_D,,2,No,0,600.391,599.944,676.878,Yes,0.714,0,
RB264_Trip2,RB264,First Reef North,2,12.6,-5.42986667,150.0926333,No,,,3,RB264_A,RB264_B,RB264_C,,,1,Yes,0,912.037,207.396,799.983,No,0.714,1,
RB265_Trip2,RB265,First Reef North,2,12.2,-5.42978333,150.0924833,No,,,3,RB265_A,RB265_B,RB265_C,,,1,Yes,0,792.623,928.572,628.46,No,1,0,
RB266_Trip2,RB266,First Reef North,2,10.5,-5.42995,150.0923,No,,,2,RB266_A,RB266_B,,,,0,No,0,1569.82,938.166,1473.55,Yes,1,0,
RB267_Trip2,RB267,First Reef North,2,7.8,-5.43008333,150.0923,No,,,2,RB267_A,RB267_B,,,,1,Yes,0,719.205,485.846,649.935,Yes,1,0,
RB268_Trip2,RB268,First Reef North,2,6.7,-5.43011667,150.0923333,No,,,3,RB268_A,RB268_B,RB268_C,,,2,Yes,0,1029.4,775.316,824.305,Yes,0.857,0,
RB270_Trip2,RB270,First Reef North,2,3.3,-5.43033333,150.0921833,No,,,3,RB270_A,RB270_B,RB270_C,,,0,No,0,174.214,751.674,718.192,Yes,0.714,0,
RB271_Trip2,RB271,First Reef North,2,11.7,-5.43028333,150.09205,No,,,3,RB271_A,RB271_B,RB271_C,,,0,No,0,817.212,473.301,1572.87,No,1,0,
RB272_Trip2,RB272,First Reef North,2,4.5,-5.43041667,150.09195,Yes,30-Apr-25,05-May-25,2,RB272_A,RB272_B,,,,1,Yes,0,308.751,316.968,464.616,Yes,0.857,0,
RB273_Trip2,RB273,First Reef North,2,5.5,-5.43051667,150.09185,No,,,2,RB273_A,RB273_B,,,,2,Yes,0,688.589,889.417,677.255,Yes,0.857,0,
RB274_Trip2,RB274,First Reef North,2,12.8,-5.4307333,150.0915833,No,,,3,RB274_A,RB274_B,RB274_C,,,3,Yes,0,1274.95,94.678,1783.94,No,0.571,0,
RB275_Trip2,RB275,First Reef North,2,11.5,-5.4308333,150.0915833,No,,,3,RB275_A,RB275_B,RB275_C,,,1,Yes,0,1007.87,132.746,820.655,No,0.714,0,
RB276_Trip2,RB276,First Reef North,2,8.4,-5.4309667,150.0915667,No,,,3,RB276_A,RB276_B,RB276_C,,,2,Yes,0,611.888,65.835,586.937,No,0.714,1,
RB277_Trip2,RB277,First Reef North,2,4.8,-5.4309667,150.0916167,No,,,2,RB277_A,RB277_B,,,,2,Yes,0,947.487,574.724,444.121,Yes,0.857,0,
RB278_Trip2,RB278,First Reef North,2,3.8,-5.431,150.0915833,No,,,3,RB278_A,RB278_B,RB278_C,,,1,Yes,0,610.374,577.239,470.987,Yes,1,1,
RB279_Trip2,RB279,First Reef North,2,6.4,-5.4310333,150.09155,No,,,3,RB279_A,RB279_B,RB279_C,,,1,Yes,0,559.008,545.423,643.439,Yes,0.857,0,
RB280_Trip2,RB280,First Reef North,2,9.9,-5.4312667,150.0914,No,,,3,RB280_A,RB280_B,RB280_C,,,0,No,0,886.156,45.433,616.354,Yes,0.833,1,
RB303_Trip2,RB303,First Reef North,2,4.2,-5.4302,150.09235,No,,,3,RB303_A,RB303_B,RB303_C,,,1,Yes,0,687.271,481.187,495.846,Yes,1,0,
RB304_Trip2,RB304,First Reef North,2,12,-5.4308,150.0915333,No,,,2,RB304_A,RB304_B,,,,2,Yes,0,1782.79,129.048,1999.13,No,0.714,0,
RB305_Trip2,RB305,First Reef North,2,9.7,-5.4312667,150.0914167,No,,,2,RB305_A,RB305_B,,,,2,Yes,0,222.492,85.263,290.717,Yes,0.833,0,
RB161_Trip2,RB161,First Reef South,2,7.2,-5.43416667,150.0919833,No,,,2,RB161_A,RB161_B,,,,2,Yes,0,364.114,239.592,291.191,Yes,0.857,0,
RB162_Trip2,RB162,First Reef South,2,8.8,-5.434,150.0918333,No,,,3,RB162_A,RB162_B,RB162_C,,,0,No,0,1365.91,1166.77,1103.85,No,0.857,0,
RB163_Trip2,RB163,First Reef South,2,8.4,-5.43373333,150.0915,No,,,2,RB163_A,RB163_B,,,,0,No,0,859.87,650.675,640.824,No,0.714,0,
RB164_Trip2,RB164,First Reef South,2,8.6,-5.43351667,150.0910333,No,,,2,RB164_A,RB164_B,,,,1,Yes,0,217.229,385.679,204.952,Yes,1,0,
RB165_Trip2,RB165,First Reef South,2,9.3,-5.4332833,150.0910833,No,,,3,RB165_A,RB165_B,RB165_C,,,1,No,0,1061.83,776.88,916.18,Yes,0.857,0,
RB166_Trip2,RB166,First Reef South,2,5.7,-5.4333167,150.0911667,No,,,3,RB166_A,RB166_B,RB166_C,,,2,Yes,0,1334.02,1026.45,745.063,Yes,0.714,0,
RB167_Trip2,RB167,First Reef South,2,7.4,-5.4333167,150.09135,No,,,2,RB167_A,RB167_B,,,,0,No,0,1183,1074.69,1432.41,No,1,0,
RB281_Trip2,RB281,First Reef South,2,7,-5.43118333,150.0925333,No,,,3,RB281_A,RB281_B,RB281_C,,,2,Yes,0,973.118,1010.27,935.328,Yes,1,0,
RB282_Trip2,RB282,First Reef South,2,11.6,-5.43123333,150.0926167,No,,,3,RB282_A,RB282_B,RB282_C,,,0,No,0,1722.84,1400.71,864.161,No,0.857,0,
RB283_Trip2,RB283,First Reef South,2,7.9,-5.43131667,150.0926167,No,,,3,RB283_A,RB283_B,RB283_C,,,1,Yes,0,56.381,496.784,546.754,No,0.857,1,
RB284_Trip2,RB284,First Reef South,2,9.1,-5.43135,150.0926333,Yes,13-May-25,17-May-25,2,RB284_A,RB284_B,,,,2,Yes,0,577.916,387.512,429.073,Yes,0.857,0,
RB285_Trip2,RB285,First Reef South,2,9.1,-5.4314,150.0926333,No,,,3,RB285_A,RB285_B,RB285_C,,,1,Yes,0,1257.82,452.874,1284.81,No,0.857,0,
RB286_Trip2,RB286,First Reef South,2,6.9,-5.43151667,150.0926,No,,,2,RB286_A,RB286_B,,,,0,No,0,907.285,760.061,699.874,No,0.857,1,
RB287_Trip2,RB287,First Reef South,2,8.4,-5.43186667,150.0926,No,,,2,RB287_A,RB287_B,,,,0,No,0,201.171,415.64,453.096,No,0.857,0,
RB288_Trip2,RB288,First Reef South,2,12.4,-5.43211667,150.0927833,No,,,2,RB288_A,RB288_B,,,,0,No,0,109.632,581.067,884.446,No,0.857,0,
RB289_Trip2,RB289,First Reef South,2,5.5,-5.43231667,150.0928333,No,,,3,RB289_A,RB289_B,RB289_C,,,0,No,0,479.666,690.005,801.488,Yes,0.857,0,
RB290_Trip2,RB290,First Reef South,2,8.2,-5.4323,150.09285,No,,,3,RB290_A,RB290_B,RB290_C,,,3,Yes,0,517.623,755.809,875.042,No,0.857,0,
RB291_Trip2,RB291,First Reef South,2,4.7,-5.43251667,150.0928333,No,,,2,RB291_A,RB291_B,,,,0,No,0,580.307,878.712,1032.27,Yes,0.714,0,
RB292_Trip2,RB292,First Reef South,2,7.8,-5.43255,150.0929667,No,,,3,RB292_A,RB292_B,RB292_C,,,1,Yes,0,467.117,587.216,699.391,Yes,1,0,
RB293_Trip2,RB293,First Reef South,2,5.1,-5.43266667,150.0929,No,,,2,RB293_A,RB293_B,,,,0,No,0,559.301,656.742,671.905,Yes,0.857,0,
RB294_Trip2,RB294,First Reef South,2,5.1,-5.43275,150.0929,No,,,3,RB294_A,RB294_B,RB294_C,,,3,Yes,0,498.683,364.37,442.023,Yes,0.857,0,
RB295_Trip2,RB295,First Reef South,2,3,-5.43326667,150.0924167,No,,,2,RB295_A,RB295_B,,,,0,No,0,369.843,217.4,489.73,Yes,0.286,0,
RB296_Trip2,RB296,First Reef South,2,6,-5.4334,150.09225,No,,,4,RB296_A,RB296_B,RB296_C,RB296_D,,0,No,0,1670.26,1115.24,1286.78,Yes,1,2,
RB297_Trip2,RB297,First Reef South,2,3.1,-5.43351667,150.0921833,No,,,4,RB297_A,RB297_B,RB297_C,RB297_D,,0,No,1,866.951,1130.93,804.316,Yes,0.714,0,
RB298_Trip2,RB298,First Reef South,2,4.2,-5.43358333,150.0921167,No,,,2,RB298_B,RB298_C,,,,0,No,0,903.473,819.72,847.131,Yes,1,0,
RB299_Trip2,RB299,First Reef South,2,12.3,-5.43413333,150.0921833,No,,,3,RB299_A,RB299_B,RB299_C,,,0,No,0,2152.75,915.007,2226.4,Yes,0.857,0,
RB300_Trip2,RB300,First Reef South,2,9.1,-5.4342,150.0921333,No,,,2,RB300_A,RB300_B,,,,1,Yes,0,480.704,227.763,444.697,Yes,0.714,0,
RB382_Trip2,RB382,Garbuna,2,7.3,-5.40635,150.08705,No,,,2,RB382_A,RB382_B,,,,0,No,0,361.291,185.308,358.3,Yes,1,0,
RB383_Trip2,RB383,Garbuna,2,8.5,-5.40633333,150.0871333,No,,,3,RB383_A,RB383_B,RB383_C,,,0,No,0,580.26,1049.55,1186.03,Yes,1,0,
RB384_Trip2,RB384,Garbuna,2,7.5,-5.40636667,150.0871167,No,,,3,RB384_A,RB384_B,RB384_C,,,0,No,0,572.365,687.74,258.887,No,1,1,
RB385_Trip2,RB385,Garbuna,2,4.3,-5.40641667,150.0871333,No,,,3,RB385_A,RB385_B,RB385_C,,,1,No,0,734.539,598.043,535.176,Yes,1,0,
RB386_Trip2,RB386,Garbuna,2,6.9,-5.4070167,150.0870167,No,,,2,RB386_A,RB386_B,,,,0,No,0,11.328,250.8,658.91,Yes,0.714,0,
RB387_Trip2,RB387,Garbuna,2,16.9,-5.40715,150.0871167,No,,,3,RB387_A,RB387_B,RB387_C,,,0,No,0,2843.88,2093.51,1175,No,1,1,
RB388_Trip2,RB388,Garbuna,2,12.2,-5.4071,150.087,No,,,2,RB388_A,RB388_B,,,,0,No,0,495.722,496.336,316.715,No,1,0,
RB389_Trip2,RB389,Garbuna,2,7.6,-5.4071667,150.0869,No,,,2,RB389_A,RB389_B,,,,1,Yes,0,360.262,254.199,275.706,Yes,1,0,
RB390_Trip2,RB390,Garbuna,2,13.5,-5.4072167,150.0869333,No,,,2,RB390_A,RB390_B,,,,0,No,0,315.426,338.282,279.359,No,1,0,
RB391_Trip2,RB391,Garbuna,2,13.1,-5.4072,150.0869167,No,,,3,RB391_A,RB391_B,RB391_C,,,0,No,0,1097.14,1159.71,930.532,No,1,0,
RB392_Trip2,RB392,Garbuna,2,7,-5.4072,150.0868,No,,,2,RB392_A,RB392_B,,,,0,No,0,1087.35,193.284,271.457,Yes,0.571,0,
RB393_Trip2,RB393,Garbuna,2,6.2,-5.4071833,150.0867167,No,,,1,RB393_B,,,,,0,No,0,246.35,183.301,237.765,Yes,1,0,
RB394_Trip2,RB394,Garbuna,2,2.9,-5.4071667,150.0867667,No,,,2,RB394_A,RB394_B,,,,1,Yes,0,705.706,255.809,523.937,Yes,0.857,0,
RB395_Trip2,RB395,Garbuna,2,4,-5.4074333,150.0865833,No,,,3,RB395_A,RB395_B,RB395_C,,,1,No,0,648.572,674.468,585.92,Yes,1,0,
RB396_Trip2,RB396,Garbuna,2,13,-5.40845,150.0880833,No,,,2,RB396_A,RB396_B,,,,0,No,0,1224.62,889.478,757.109,Yes,0.857,2,
RB397_Trip2,RB397,Garbuna,2,6.9,-5.4086333,150.0881,No,,,2,RB397_A,RB397_B,,,,0,No,0,1505.07,104.903,616.553,Yes,0.571,0,
RB398_Trip2,RB398,Garbuna,2,11.6,-5.4086333,150.0881333,No,,,2,RB398_B,RB398_C,,,,1,Yes,1,1022.06,879.263,844.564,No,0.857,0,
RB399_Trip2,RB399,Garbuna,2,9.9,-5.4087167,150.0880833,No,,,3,RB399_A,RB399_B,RB399_C,,,0,No,0,976.106,692.976,808.153,No,0.857,1,
RB302_Trip2,RB302,Gavagava,2,4,-5.44285,150.0928667,No,,,2,RB302_A,RB302_B,,,,2,Yes,0,340.683,504.463,462.846,Yes,1,0,
RB344_Trip2,RB344,Gavagava,2,4.2,-5.4411,150.0926167,No,,,3,RB344_A,RB344_B,RB344_C,,,1,No,0,742.497,650.138,714.138,Yes,0.857,0,
RB345_Trip2,RB345,Gavagava,2,2,-5.4429,150.09295,No,,,2,RB345_A,RB345_D,,,,1,Yes,1,406.225,300.137,325.475,Yes,0.8,0,
RB351_Trip2,RB351,Gavagava,2,3.5,-5.44111667,150.0928167,No,,,2,RB351_A,RB351_B,,,,2,Yes,0,956.857,760.903,937.353,Yes,0.857,0,Visited by A. clarkii during Trip 3 (after all fish died)
RB352_Trip2,RB352,Gavagava,2,3.5,-5.44113333,150.0928167,No,,,3,RB352_A,RB352_B,RB352_C,,,1,Yes,0,1069.52,1036.61,1148.55,Yes,0.857,0,
RB353_Trip2,RB353,Gavagava,2,3.9,-5.44125,150.0928,No,,,4,RB353_A,RB353_B,RB353_C,RB353_D,,1,No,1,924.579,880.771,952.96,Yes,0.714,0,
RB354_Trip2,RB354,Gavagava,2,5.3,-5.4421,150.09265,No,,,3,RB354_A,RB354_B,RB354_C,,,1,No,0,863.483,907.063,927.798,Yes,0.857,0,
RB355_Trip2,RB355,Gavagava,2,13.5,-5.44226667,150.0928167,No,,,3,RB355_A,RB355_B,RB355_C,,,2,Yes,0,748.057,671.882,601.458,No,0.857,0,
RB356_Trip2,RB356,Gavagava,2,7.3,-5.44238333,150.0928,No,,,3,RB356_A,RB356_B,RB356_C,,,2,Yes,1,327.689,260.036,598.894,Yes,1,0,
RB357_Trip2,RB357,Gavagava,2,3.5,-5.44253333,150.0928833,No,,,3,RB357_A,RB357_B,RB357_C,,,2,Yes,0,886.205,752.273,1284.37,Yes,1,0,
RB371_Trip2,RB371,Gavagava,2,9.8,-5.44301667,150.0932333,No,,,2,RB371_A,RB371_B,,,,0,No,0,1073.54,494.11,1233.3,Yes,0.714,0,
RB372_Trip2,RB372,Gavagava,2,10,-5.44308333,150.0931833,No,,,4,RB372_B,RB372_C,RB372_D,RB372_E,,2,No,2,427.405,589.453,735.19,Yes,1,0,
RB373_Trip2,RB373,Gavagava,2,9.2,-5.44323333,150.0930833,No,,,3,RB373_A,RB373_B,RB373_C,,,1,Yes,0,603.06,1012.41,856.548,Yes,1,0,
RB374_Trip2,RB374,Gavagava,2,10.4,-5.44323333,150.0930667,No,,,3,RB374_A,RB374_B,RB374_C,,,1,No,0,459.66,507.456,491.268,Yes,1,0,
RB375_Trip2,RB375,Gavagava,2,6.9,-5.44318333,150.09305,No,,,3,RB375_A,RB375_B,RB375_C,,,2,Yes,0,404.324,537.848,539.074,Yes,0.857,0,
RB376_Trip2,RB376,Gavagava,2,5.6,-5.4431,150.0930167,No,,,2,RB376_A,RB376_C,,,,1,Yes,0,559.087,891.134,1054.33,Yes,1,0,
RB377_Trip2,RB377,Gavagava,2,8.8,-5.44316667,150.0929333,No,,,3,RB377_A,RB377_B,RB377_C,,,1,No,0,850.091,655.948,769.739,No,1,0,
RB379_Trip2,RB379,Gavagava,2,9,-5.44281667,150.0926833,No,,,3,RB379_A,RB379_B,RB379_C,,,0,No,0,937.432,529.864,789.186,No,1,0,
RB201_Trip2,RB201,Hanging Gardens,2,6.1,-5.4265,150.0967667,No,,,3,RB201_C,RB201_D,RB201_E,,,2,Yes,0,1217.24,871.091,1271.76,Yes,1,0,
RB202_Trip2,RB202,Hanging Gardens,2,9.6,-5.42645,150.0966,No,,,2,RB202_A,RB202_B,,,,1,Yes,0,368.674,263.094,343.511,No,1,0,Visited by A. clarkii during Trip 2
RB203_Trip2,RB203,Hanging Gardens,2,4,-5.4264667,150.09655,No,,,3,RB203_A,RB203_B,RB203_C,,,1,Yes,0,1157.65,969.856,877.354,Yes,1,0,
RB204_Trip2,RB204,Hanging Gardens,2,13,-5.4263333,150.0962333,No,,,3,RB204_A,RB204_B,RB204_C,,,1,Yes,0,1054.57,811.627,1137.9,No,1,1,
RB205_Trip2,RB205,Hanging Gardens,2,8.4,-5.4264333,150.0962167,No,,,2,RB205_A,RB205_B,,,,1,Yes,0,518.207,274.776,235.981,Yes,1,0,Visited by A. perideraion during Trip 2
RB206_Trip2,RB206,Hanging Gardens,2,13.8,-5.42715,150.0957667,No,,,3,RB206_A,RB206_B,RB206_C,,,0,No,0,1205.76,793.408,750.747,Yes,1,0,
RB207_Trip2,RB207,Hanging Gardens,2,10.9,-5.4284333,150.0964333,No,,,2,RB207_A,RB207_B,,,,0,No,0,677.817,414.909,292.527,No,0.833,0,
RB208_Trip2,RB208,Hanging Gardens,2,9.1,-5.4284667,150.0966,No,,,3,RB208_A,RB208_B,RB208_C,,,0,No,0,1778.91,1028.27,1041.3,Yes,1,0,
RB209_Trip2,RB209,Hanging Gardens,2,13.9,-5.42865,150.0966333,No,,,3,RB209_A,RB209_B,RB209_C,,,0,No,0,1795.59,2159.38,1916.33,No,1,2,
RB210_Trip2,RB210,Hanging Gardens,2,4,-5.4286833,150.0968667,No,,,3,RB210_A,RB210_B,RB210_C,,,1,No,0,661.832,599.925,559.778,Yes,1,0,
RB211_Trip2,RB211,Hanging Gardens,2,8.9,-5.429,150.097,No,,,3,RB211_A,RB211_B,RB211_C,,,0,No,0,639.973,961.272,665.126,Yes,0.833,0,
RB212_Trip2,RB212,Hanging Gardens,2,11.7,-5.4290833,150.0970333,No,,,2,RB212_A,RB212_B,,,,2,Yes,0,1204.84,440.568,707.707,Yes,0.833,0,
RB213_Trip2,RB213,Hanging Gardens,2,12.1,-5.4289667,150.09705,No,,,4,RB213_A,RB213_B,RB213_C,RB213_D,,2,Yes,0,1438.95,1102.81,1109.31,No,1,0,
RB214_Trip2,RB214,Hanging Gardens,2,3.4,-5.4289,150.09715,No,,,3,RB214_A,RB214_B,RB214_C,,,0,No,0,1559.07,1395.44,1095.1,Yes,1,0,
RB222_Trip2,RB222,Hanging Gardens,2,12.8,-5.4264333,150.0966167,No,,,2,RB222_A,RB222_B,,,,0,No,0,392.964,389.409,231.249,No,1,0,
RB223_Trip2,RB223,Hanging Gardens,2,16.1,-5.4263833,150.0966,No,,,3,RB223_A,RB223_B,RB223_C,,,0,No,0,1371.31,794.018,984.422,Yes,1,0,
RB224_Trip2,RB224,Hanging Gardens,2,6.8,-5.4264833,150.09615,No,,,3,RB224_E,RB224_F,RB224_G,,,0,No,0,1124.74,762.671,1156.66,No,1,0,
RB225_Trip2,RB225,Hanging Gardens,2,2.3,-5.42775,150.09585,No,,,1,RB225_D,,,,,1,Yes,0,950.156,1002.59,871.333,Yes,0.833,0,Taken over by A. perideraion after Trip 2
RB246_Trip2,RB246,Hanging Gardens,2,7.1,-5.4281667,150.0963,No,,,3,RB246_A,RB246_B,RB246_C,,,0,No,0,825.096,824.222,658.68,Yes,1,0,
RB101_Trip2,RB101,Lady Di,2,9.5,-5.44348333,150.0986667,No,,,3,RB101_A,RB101_B,RB101_C,,,0,No,0,515.277,678.691,629.762,Yes,1,0,
RB102_Trip2,RB102,Lady Di,2,7.8,-5.44331667,150.09845,No,,,3,RB102_A,RB102_B,RB102_C,,,1,Yes,0,816.04,1147.75,561.957,Yes,0.857,0,
RB103_Trip2,RB103,Lady Di,2,5.9,-5.44305,150.0982333,No,,,3,RB103_A,RB103_B,RB103_C,,,2,Yes,0,,225.794,212.343,Yes,1,0,
RB104_Trip2,RB104,Lady Di,2,7.5,-5.44306667,150.0981333,No,,,1,RB104_C,,,,,0,No,0,814.229,904.73,759.365,Yes,1,0,
RB105_Trip2,RB105,Lady Di,2,13.4,-5.44313333,150.0978167,No,,,2,RB105_B,RB105_C,,,,0,No,0,1169.2,1263.13,966.406,No,1,2,
RB106_Trip2,RB106,Lady Di,2,14.1,-5.44311667,150.0976667,No,,,3,RB106_A,RB106_B,RB106_C,,,0,No,0,1084.51,1245.22,1000.07,No,1,0,
RB107_Trip2,RB107,Lady Di,2,12.6,-5.44261667,150.0980167,No,,,3,RB107_A,RB107_B,RB107_C,,,0,No,0,1251.44,1069.51,1157.49,Yes,1,1,
RB108_Trip2,RB108,Lady Di,2,12.5,-5.44223333,150.0986833,No,,,2,RB108_A,RB108_B,,,,0,No,0,508.766,458.623,494.287,No,1,0,
RB109_Trip2,RB109,Lady Di,2,11.4,-5.44255,150.09895,No,,,2,RB109_A,RB109_B,,,,0,No,0,258.569,428.369,686.598,No,1,0,
RB110_Trip2,RB110,Lady Di,2,10.5,-5.44306667,150.0988167,No,,,2,RB110_A,RB110_B,,,,0,No,0,246.603,95.762,342.937,Yes,0.714,1,
RB131_Trip2,RB131,Lady Di,2,17.5,-5.443,150.0975,No,,,3,RB131_A,RB131_B,RB131_C,,,0,No,0,739.995,786.871,945.784,No,1,2,
RB132_Trip2,RB132,Lady Di,2,16,-5.4426667,150.09895,No,,,2,RB132_A,RB132_B,,,,1,Yes,0,868.733,466.546,1177.41,No,1,1,
RB133_Trip2,RB133,Lady Di,2,17,-5.4427333,150.0989333,No,,,2,RB133_A,RB133_B,,,,0,No,0,689.485,864.145,1262.35,Yes,1,0,
RB306_Trip2,RB306,Limuka,2,14.7,-5.4386,150.0972833,No,,,3,RB306_A,RB306_B,RB306_C,,,0,No,0,1519.67,1701.18,2338.38,No,1,0,
RB311_Trip2,RB311,Limuka,2,5,-5.4369833,150.0970833,No,,,2,RB311_A,RB311_B,,,,0,No,0,288.662,152.911,415.988,Yes,0.833,1,
RB312_Trip2,RB312,Limuka,2,12,-5.4369,150.0972667,No,,,2,RB312_A,RB312_B,,,,0,No,0,474.769,394.306,636.77,Yes,1,1,
RB313_Trip2,RB313,Limuka,2,10.2,-5.43676667,150.0976833,No,,,3,RB313_A,RB313_B,RB313_C,,,0,No,1,2538.01,2595.34,2234.03,No,0.857,0,
RB314_Trip2,RB314,Limuka,2,7.5,-5.43685,150.0977833,No,,,3,RB314_A,RB314_B,RB314_C,,,0,No,0,1796.21,1740.55,1139.25,Yes,1,1,
RB315_Trip2,RB315,Limuka,2,7.3,-5.43696667,150.0979333,No,,,3,RB315_A,RB315_B,RB315_C,,,1,Yes,0,636.239,848.469,716.366,No,0.857,1,
RB316_Trip2,RB316,Limuka,2,8.7,-5.43745,150.0979167,No,,,2,RB316_A,RB316_B,,,,0,No,0,659.625,538.089,413.238,Yes,1,0,
RB317_Trip2,RB317,Limuka,2,5.5,-5.43746667,150.0979,No,,,2,RB317_A,RB317_B,,,,1,Yes,0,287.831,370.267,356.115,Yes,0.857,0,
RB318_Trip2,RB318,Limuka,2,6,-5.43778333,150.0978833,No,,,4,RB318_A,RB318_B,RB318_C,RB318_D,,1,No,0,1227.28,1261.39,992.524,Yes,1,0,
RB319_Trip2,RB319,Limuka,2,10,-5.43785,150.09785,No,,,3,RB319_A,RB319_B,RB319_C,,,0,No,0,3251.48,2779.63,3625.2,No,1,0,
RB320_Trip2,RB320,Limuka,2,12.3,-5.43788333,150.09785,No,,,1,RB320_A,,,,,0,No,0,245.948,274.755,357.55,No,1,0,
RB321_Trip2,RB321,Limuka,2,7.7,-5.4381,150.0980167,No,,,3,RB321_A,RB321_B,RB321_C,,,1,No,0,1034.9,1108.44,1028.82,Yes,0.857,0,
RB322_Trip2,RB322,Limuka,2,6.1,-5.43815,150.0980333,No,,,2,RB322_A,RB322_B,,,,1,Yes,0,117.869,272.183,205.654,Yes,1,0,
RB323_Trip2,RB323,Limuka,2,3.5,-5.43811667,150.0978833,No,,,3,RB323_A,RB323_B,RB323_C,,,1,Yes,0,1017.11,840.972,1023.25,Yes,0.857,0,
RB324_Trip2,RB324,Limuka,2,7.1,-5.43825,150.0976667,No,,,3,RB324_A,RB324_B,RB324_C,,,0,No,0,761.293,1004.55,1537.43,No,0.714,1,
RB325_Trip2,RB325,Limuka,2,9.7,-5.43866667,150.0972167,No,,,3,RB325_A,RB325_B,RB325_C,,,2,Yes,0,1014.23,671.452,679.624,Yes,1,0,
RB174_Trip2,RB174,Luba Luba,2,2,-5.43145,150.0953833,No,,,3,RB174_A,RB174_B,RB174_C,,,1,No,0,1182.36,831.598,1026.19,No,1,0,
RB175_Trip2,RB175,Luba Luba,2,7,-5.4326333,150.0956333,No,,,2,RB175_A,RB175_B,,,,0,No,0,611.747,251.381,611.005,Yes,0.714,0,
RB176_Trip2,RB176,Luba Luba,2,4.8,-5.4324667,150.0956833,No,,,3,RB176_A,RB176_B,RB176_C,,,0,No,0,1623,289.234,1781.66,Yes,0.714,0,
RB177_Trip2,RB177,Luba Luba,2,12.3,-5.4321333,150.0954833,No,,,2,RB177_A,RB177_B,,,,0,No,0,1051.71,46.789,792.542,Yes,0.857,0,
RB178_Trip2,RB178,Luba Luba,2,8.3,-5.4306167,150.0952833,No,,,4,RB178_A,RB178_B,RB178_C,RB178_D,,3,Yes,0,765.202,1222.65,981.222,Yes,1,0,
RB179_Trip2,RB179,Luba Luba,2,9.6,-5.4305333,150.0953,No,,,3,RB179_A,RB179_B,RB179_C,,,2,Yes,0,971.172,543.915,992.5,No,1,1,
RB180_Trip2,RB180,Luba Luba,2,5.1,-5.4304167,150.0953833,No,,,2,RB180_A,RB180_B,,,,0,No,0,567.002,458.73,445.716,Yes,1,0,
RB190_Trip2,RB190,Luba Luba,2,5.4,-5.4317167,150.0965333,No,,,3,RB190_A,RB190_B,RB190_C,,,1,Yes,0,967.05,503.77,915.692,Yes,0.857,0,
RB191_Trip2,RB191,Luba Luba,2,17.9,-5.4319333,150.0964333,No,,,3,RB191_A,RB191_B,RB191_C,,,0,No,0,2614.16,4266.51,2057.17,No,1,0,
RB192_Trip2,RB192,Luba Luba,2,8.5,-5.4317833,150.0963333,No,,,3,RB192_A,RB192_B,RB192_C,,,2,Yes,0,1119.95,716.057,629.451,Yes,1,0,
RB193_Trip2,RB193,Luba Luba,2,5.5,-5.43225,150.0958,No,,,2,RB193_A,RB193_B,,,,0,No,0,1648.86,735.333,1209.68,No,1,0,
