"qmap_id","basemap_id","description","h","target_dist","range","sill","SSErr","model","original_range"
413,1,"autocorr=878, 5x5km full",0.35,"uniform",878.248865366414,0.0993561701702363,0.00220015519634221,"Exp",740.027170791395
414,5,"autocorr=740, 5x5km patchy",0.35,"uniform",740.267573164561,0.155503536271694,0.00143483982208051,"Exp",740.027170791395
415,1,"autocorr=793, 5x5km full",0.35,"uniform",792.537994360818,0.100085736853444,0.00720303717485236,"Exp",670.607212063484
416,5,"autocorr=294, 5x5km patchy",0.35,"uniform",294.204068420423,0.0886254595986738,0.00074721775768874,"Exp",670.607212063484
417,1,"autocorr=15, 5x5km full",-1,"uniform",14.6637978395499,0.0851802602139596,0.00767102284378094,"Gau",14.1205310046003
418,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.2555990300782,0.0812121054947994,0.00023682912739926,"Exp",14.1205310046003
419,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0515837349922,0.0872728336752862,0.00259941264909858,Gau,14.0515837349922
420,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0948427399459,0.0901072340177219,0.00406631760502773,Gau,14.0948427399459
421,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0491247344647,0.0885966312374429,0.0024276626092842,Gau,14.0491247344647
422,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.047010474705,0.0875470256426176,0.00158810334832538,Gau,14.047010474705
423,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0394398456621,0.0822924848696199,0.0035568944221723,Gau,14.0394398456621
424,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.038484051067,0.087153763126198,0.00302304385513322,Gau,14.038484051067
425,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.1093819610667,0.088636338455174,0.0025961651593485,Gau,14.1093819610667
426,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0367427364945,0.0889985621064224,0.00373108291315933,Gau,14.0367427364945
427,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0350352059479,0.0879160127941025,0.00318297059116922,Gau,14.0350352059479
428,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.1121446378824,0.0897808265020128,0.00260202218203389,Gau,14.1121446378824
429,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.1131693299621,0.0889840225431981,0.00317262672632158,Gau,14.1131693299621
430,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.115374479765,0.088450986196311,0.00263270852133861,Gau,14.115374479765
431,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0250769769378,0.0872061657671104,0.00243387510074191,Gau,14.0250769769378
432,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0163138610239,0.0898535287575009,0.003225403667272,Gau,14.0163138610239
433,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0153381049418,0.0894632592025951,0.00293824041146941,Gau,14.0153381049418
434,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0091864936793,0.088461407003157,0.00213361411200133,Gau,14.0091864936793
435,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0079557809333,0.0889939402001793,0.00247663445998151,Gau,14.0079557809333
436,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.0075574952468,0.0895974255213576,0.00296441147338875,Gau,14.0075574952468
437,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.149816942418,0.0887830627664243,0.00263366856653235,Gau,14.149816942418
438,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.1521910385034,0.088487683948866,0.00306231894985599,Gau,14.1521910385034
439,4,"Kimbe, very low autocorrelation",-1.98,uniform,13.9921177028455,0.0888526286436718,0.00308545126049863,Gau,13.9921177028455
440,4,"Kimbe, very low autocorrelation",-1.98,uniform,13.9908726871718,0.0883406931099644,0.00302783164750034,Gau,13.9908726871718
441,4,"Kimbe, very low autocorrelation",-1.98,uniform,13.9908270103776,0.0882044569120203,0.00253636064317822,Gau,13.9908270103776
442,4,"Kimbe, very low autocorrelation",-1.98,uniform,13.9855327988111,0.0889808910197875,0.00289783940217209,Gau,13.9855327988111
443,4,"Kimbe, very low autocorrelation",-1.98,uniform,14.1626036980823,0.0886938094871134,0.0018456494196024,Gau,14.1626036980823
444,4,"Kimbe, low autocorrelation",0.42,uniform,2880.00245671668,0.0992125814861591,0.000232947560193968,Exp,2880.00245671668
445,4,"Kimbe, low autocorrelation",0.42,uniform,2926.1810258865,0.0756476708011363,0.000398877226191123,Exp,2926.1810258865
446,4,"Kimbe, low autocorrelation",0.42,uniform,2946.57756988116,0.109446938039489,0.000890802685309007,Gau,2946.57756988116
447,4,"Kimbe, low autocorrelation",0.42,uniform,2953.20890621471,0.102221958683603,0.000324863644445342,Exp,2953.20890621471
448,4,"Kimbe, low autocorrelation",0.42,uniform,2794.26119894568,0.0902777638298028,0.000241929412110717,Exp,2794.26119894568
449,4,"Kimbe, low autocorrelation",0.42,uniform,2789.25642605566,0.0913243635447739,0.000315304429308726,Exp,2789.25642605566
450,4,"Kimbe, low autocorrelation",0.42,uniform,2983.13227062729,0.0936009270240268,0.000303431083039369,Exp,2983.13227062729
451,4,"Kimbe, low autocorrelation",0.42,uniform,2758.92958518718,0.0981954761760581,0.000189658972935235,Exp,2758.92958518718
452,4,"Kimbe, low autocorrelation",0.42,uniform,3043.79274051094,0.10159868295772,0.000294928555105267,Exp,3043.79274051094
453,4,"Kimbe, low autocorrelation",0.42,uniform,2690.64365590438,0.086453350465804,0.000440887205245351,Exp,2690.64365590438
454,4,"Kimbe, low autocorrelation",0.42,uniform,3136.05202070397,0.0947612457452933,0.000152926530777803,Exp,3136.05202070397
455,4,"Kimbe, low autocorrelation",0.42,uniform,3181.6618363435,0.0908990059584794,9.17994438096422e-05,Exp,3181.6618363435
456,4,"Kimbe, low autocorrelation",0.42,uniform,2561.05470805455,0.0967775996576169,0.000284121431624936,Exp,2561.05470805455
457,4,"Kimbe, low autocorrelation",0.42,uniform,2558.12815072963,0.0869130346398373,0.000345808038993654,Exp,2558.12815072963
458,4,"Kimbe, low autocorrelation",0.42,uniform,2556.37504390392,0.100920652171134,0.000463609693236026,Exp,2556.37504390392
459,4,"Kimbe, low autocorrelation",0.42,uniform,2495.98781442174,0.0745960720637536,0.000184528950264835,Exp,2495.98781442174
460,4,"Kimbe, low autocorrelation",0.42,uniform,2494.91581505172,0.0871465147152707,0.000410256563589201,Exp,2494.91581505172
461,4,"Kimbe, low autocorrelation",0.42,uniform,2478.5519770855,0.0733938022688608,0.000178404618106553,Exp,2478.5519770855
462,4,"Kimbe, low autocorrelation",0.42,uniform,3300.65471924108,0.0798747368022968,0.00026859133369527,Exp,3300.65471924108
463,4,"Kimbe, low autocorrelation",0.42,uniform,3325.14191061508,0.0848575391720472,0.000424688441635356,Gau,3325.14191061508
464,4,"Kimbe, low autocorrelation",0.42,uniform,2428.69342505489,0.0973694550141224,0.000155255542865611,Exp,2428.69342505489
465,4,"Kimbe, low autocorrelation",0.42,uniform,3331.72837621322,0.108756211726865,0.000284877037324785,Exp,3331.72837621322
466,4,"Kimbe, low autocorrelation",0.42,uniform,3402.73497289511,0.085287568445113,6.82835327018605e-05,Exp,3402.73497289511
467,4,"Kimbe, low autocorrelation",0.42,uniform,2325.72577343448,0.0729211223896952,0.000329213231714162,Exp,2325.72577343448
468,4,"Kimbe, low autocorrelation",0.42,uniform,2225.20082638824,0.0693416051547602,0.000322309762982177,Exp,2225.20082638824
469,4,"Kimbe, moderate autocorrelation",1.02,uniform,7964.07952295428,0.156468831694137,2.64547311461429e-05,Gau,7964.07952295428
470,4,"Kimbe, moderate autocorrelation",1.02,uniform,7839.40745449482,0.150637508771121,0.000354279573629677,Gau,7839.40745449482
471,4,"Kimbe, moderate autocorrelation",1.02,uniform,8052.91567205274,0.187375622041396,0.000517371554346359,Gau,8052.91567205274
472,4,"Kimbe, moderate autocorrelation",1.02,uniform,7663.31480223223,0.106982618925737,0.000127668349942328,Gau,7663.31480223223
473,4,"Kimbe, moderate autocorrelation",1.02,uniform,8256.18621746978,0.174562765027202,0.000427760707487128,Gau,8256.18621746978
474,4,"Kimbe, moderate autocorrelation",1.02,uniform,7545.61476447225,0.130855391088745,0.000332338176505124,Gau,7545.61476447225
475,4,"Kimbe, moderate autocorrelation",1.02,uniform,8299.53117844454,0.2193592610765,0.000571422154938912,Gau,8299.53117844454
476,4,"Kimbe, moderate autocorrelation",1.02,uniform,8324.39995243677,0.177860539695662,0.000414761371674539,Gau,8324.39995243677
477,4,"Kimbe, moderate autocorrelation",1.02,uniform,8334.9699495187,0.199382661302455,0.000244928179544812,Gau,8334.9699495187
478,4,"Kimbe, moderate autocorrelation",1.02,uniform,8404.41262126321,0.155965942862274,4.94431386533163e-05,Gau,8404.41262126321
479,4,"Kimbe, moderate autocorrelation",1.02,uniform,8405.68223037497,0.118978859261943,0.00017301328945533,Gau,8405.68223037497
480,4,"Kimbe, moderate autocorrelation",1.02,uniform,8415.66061747566,0.139824235387073,9.43407499255441e-05,Gau,8415.66061747566
481,4,"Kimbe, moderate autocorrelation",1.02,uniform,8452.51562860912,0.180908986498362,5.2050793609604e-05,Gau,8452.51562860912
482,4,"Kimbe, moderate autocorrelation",1.02,uniform,7279.53376565042,0.153778136951443,0.000398837937589604,Gau,7279.53376565042
483,4,"Kimbe, moderate autocorrelation",1.02,uniform,8529.96866486538,0.139780885288966,4.26480077000935e-05,Gau,8529.96866486538
484,4,"Kimbe, moderate autocorrelation",1.02,uniform,8533.64317814204,0.158753485438833,0.000118969780414234,Gau,8533.64317814204
485,4,"Kimbe, moderate autocorrelation",1.02,uniform,8609.92622371424,0.165681176289424,0.000190781134887734,Gau,8609.92622371424
486,4,"Kimbe, moderate autocorrelation",1.02,uniform,8717.69943137281,0.16699967450644,0.000361860901344711,Gau,8717.69943137281
487,4,"Kimbe, moderate autocorrelation",1.02,uniform,7025.37057792803,0.138587134824803,7.64406222080329e-05,Gau,7025.37057792803
488,4,"Kimbe, moderate autocorrelation",1.02,uniform,6950.28877269403,0.131070987506786,0.000186376724664857,Gau,6950.28877269403
489,4,"Kimbe, moderate autocorrelation",1.02,uniform,8890.92377190778,0.158872651373813,0.000191035536951655,Gau,8890.92377190778
490,4,"Kimbe, moderate autocorrelation",1.02,uniform,8904.22736939117,0.148973457774468,0.000418291197960626,Gau,8904.22736939117
491,4,"Kimbe, moderate autocorrelation",1.02,uniform,8919.91656788041,0.172720045453773,0.000467934500817928,Gau,8919.91656788041
492,4,"Kimbe, moderate autocorrelation",1.02,uniform,8925.22390399422,0.175813257263753,0.000408935735708961,Gau,8925.22390399422
493,4,"Kimbe, moderate autocorrelation",1.02,uniform,8960.29784536067,0.168004645630418,0.000151193942766571,Gau,8960.29784536067
494,4,"Kimbe, high autocorrelation",1.62,uniform,10593.8391297887,0.20344873356836,5.24619769211269e-05,Gau,10593.8391297887
495,4,"Kimbe, high autocorrelation",1.62,uniform,10436.9576113876,0.153784998126121,5.77722860193336e-05,Gau,10436.9576113876
496,4,"Kimbe, high autocorrelation",1.62,uniform,10603.583957213,0.198207810278408,4.79976827942022e-05,Gau,10603.583957213
497,4,"Kimbe, high autocorrelation",1.62,uniform,10625.6168407906,0.190337546603267,4.94649281362766e-05,Gau,10625.6168407906
498,4,"Kimbe, high autocorrelation",1.62,uniform,10391.9761620157,0.180718805155025,4.72625645704982e-05,Gau,10391.9761620157
499,4,"Kimbe, high autocorrelation",1.62,uniform,10671.9652749517,0.249989567147922,8.98087830175976e-05,Gau,10671.9652749517
500,4,"Kimbe, high autocorrelation",1.62,uniform,10755.202301311,0.183202434945939,4.76549073244325e-05,Gau,10755.202301311
501,4,"Kimbe, high autocorrelation",1.62,uniform,10786.5201644413,0.188246138136562,4.20365672126249e-05,Gau,10786.5201644413
502,4,"Kimbe, high autocorrelation",1.62,uniform,10238.4541774236,0.191291604381198,4.57756888079257e-05,Gau,10238.4541774236
503,4,"Kimbe, high autocorrelation",1.62,uniform,10799.1212072218,0.219931324753533,3.93168913285566e-05,Gau,10799.1212072218
504,4,"Kimbe, high autocorrelation",1.62,uniform,10811.4319627308,0.209715440176742,6.55447774315489e-05,Gau,10811.4319627308
505,4,"Kimbe, high autocorrelation",1.62,uniform,10155.3066697453,0.187718184304382,4.50634995375788e-05,Gau,10155.3066697453
506,4,"Kimbe, high autocorrelation",1.62,uniform,10152.8964797756,0.196173101714765,5.05599293110054e-05,Gau,10152.8964797756
507,4,"Kimbe, high autocorrelation",1.62,uniform,10124.0003594581,0.176472526704957,5.40628816942761e-05,Gau,10124.0003594581
508,4,"Kimbe, high autocorrelation",1.62,uniform,10051.912191547,0.19676043878114,5.73450733140637e-05,Gau,10051.912191547
509,4,"Kimbe, high autocorrelation",1.62,uniform,10994.6634813697,0.17171115074725,1.42732681159269e-05,Gau,10994.6634813697
510,4,"Kimbe, high autocorrelation",1.62,uniform,11051.0128734073,0.189297585805801,5.60371769009418e-05,Gau,11051.0128734073
511,4,"Kimbe, high autocorrelation",1.62,uniform,11150.5820664968,0.189304792846834,4.90138194637799e-05,Gau,11150.5820664968
512,4,"Kimbe, high autocorrelation",1.62,uniform,11166.5438900843,0.162693685673843,0.000122927951497732,Gau,11166.5438900843
513,4,"Kimbe, high autocorrelation",1.62,uniform,9837.84562078226,0.17376300489932,3.62245615201398e-05,Gau,9837.84562078226
514,4,"Kimbe, high autocorrelation",1.62,uniform,11229.7229144333,0.188146695496088,3.96445383576308e-05,Gau,11229.7229144333
515,4,"Kimbe, high autocorrelation",1.62,uniform,11277.0230722111,0.264384368550061,4.83347718772195e-05,Gau,11277.0230722111
516,4,"Kimbe, high autocorrelation",1.62,uniform,9737.26774911514,0.184710899105425,8.44917663083689e-05,Gau,9737.26774911514
517,4,"Kimbe, high autocorrelation",1.62,uniform,9704.13080125672,0.229622934680532,6.95841494395784e-05,Gau,9704.13080125672
518,4,"Kimbe, high autocorrelation",1.62,uniform,11357.0177633772,0.195035251555496,5.90095113046505e-05,Gau,11357.0177633772
